t 0.02, x 18.26352, y 0, z 9.848078, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.312643, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.316361, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.320436, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.32445, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.32858, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.332345, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.336839, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.340326, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.344405, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.348398, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.352838, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.356164, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.360834, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.364309, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.368742, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.3724, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.376661, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.380281, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.38478, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.388374, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.392648, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.396403, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.400731, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.404339, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.408691, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.412359, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.416686, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.420305, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.424795, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.428266, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.432269, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.4365, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.440686, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.444173, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.448654, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.452365, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.456256, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.460852, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.4643, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.468778, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.472399, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.476678, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.480283, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.484766, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.488372, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.493088, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.496335, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.500754, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.504434, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.508646, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.5124, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.51675, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.520272, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.524619, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.528445, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.532682, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.536291, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.540936, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.544186, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.548631, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.552451, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.556432, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.560425, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.564517, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.568389, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.572558, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.576465, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.580492, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.584479, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.588483, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.592495, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.596528, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.600553, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.604578, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.608441, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.612636, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.616332, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.620651, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.624425, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.628674, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.632321, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.636654, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.64063, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.644435, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.648456, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.652595, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.656165, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.660855, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.664302, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.668665, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.672407, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.67663, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.680285, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.684764, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.688324, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.692779, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.696359, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.700786, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.704339, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.708762, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.71239, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.716744, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.720204, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.724909, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.728369, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.732717, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.736402, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.740645, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.744269, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.748565, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.752418, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.756682, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.760351, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.764253, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.768486, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.772436, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.776363, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.78026, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.784523, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.788366, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.792431, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.796355, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.800485, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.804449, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.808362, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.812204, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.816433, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.820163, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.824524, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.828435, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.832321, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.836465, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.840401, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.844214, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.848359, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.852491, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.856383, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.860407, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.86427, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.868407, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.872415, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.876504, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.880239, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.88451, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.888392, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.892425, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.896419, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.900443, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.904485, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.908397, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.912423, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.916381, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.920389, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.92425, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.92844, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.932392, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.936437, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.940396, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.944223, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.948386, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.952394, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.956164, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.961878, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.964372, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.968499, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.972545, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.976428, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.980248, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.984564, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.988531, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.992404, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 1.996499, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.00041, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.004419, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.008389, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.012429, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.016384, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.020287, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.024433, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.028731, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.03235, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.036473, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.040364, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.044281, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.048366, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.052433, x 19.08648, y -2.40228, z 9.664084, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.056435, x 19.07804, y -2.40228, z 9.663283, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.060535, x 19.07804, y -2.40228, z 9.663283, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.064291, x 19.05275, y -2.40228, z 9.660836, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.068481, x 19.05275, y -2.40228, z 9.660836, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.072427, x 19.00239, y -2.410751, z 9.653655, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.076369, x 19.00239, y -2.410751, z 9.653655, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.080359, x 18.96028, y -2.410751, z 9.64921, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.084455, x 18.96028, y -2.410751, z 9.64921, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.088376, x 18.91025, y -2.427685, z 9.639439, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.092506, x 18.91025, y -2.427685, z 9.639439, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.096431, x 18.85163, y -2.43615, z 9.630494, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.100419, x 18.85163, y -2.43615, z 9.630494, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.104458, x 18.78469, y -2.444613, z 9.62013, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.108364, x 18.78469, y -2.444613, z 9.62013, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.11246, x 18.71813, y -2.461534, z 9.607167, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.116354, x 18.71813, y -2.461534, z 9.607167, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.120209, x 18.65977, y -2.46999, z 9.597027, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.124396, x 18.65977, y -2.46999, z 9.597027, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.128475, x 18.54327, y -2.486899, z 9.57566, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.132303, x 18.54327, y -2.486899, z 9.57566, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.13648, x 18.48514, y -2.495351, z 9.564436, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.140336, x 18.48514, y -2.495351, z 9.564436, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.14424, x 18.42745, y -2.512248, z 9.550692, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.148242, x 18.42745, y -2.512248, z 9.550692, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.152533, x 18.37784, y -2.520694, z 9.540162, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.156376, x 18.37784, y -2.520694, z 9.540162, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.160477, x 18.31959, y -2.520694, z 9.530075, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.16425, x 18.31959, y -2.520694, z 9.530075, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.168608, x 18.2618, y -2.529138, z 9.517465, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.172343, x 18.2618, y -2.529138, z 9.517465, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.176561, x 18.2124, y -2.53758, z 9.50606, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.180263, x 18.2124, y -2.53758, z 9.50606, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.184573, x 18.16265, y -2.53758, z 9.49657, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.188382, x 18.16265, y -2.53758, z 9.49657, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.192482, x 18.12166, y -2.54602, z 9.486287, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.196386, x 18.12166, y -2.54602, z 9.486287, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.200464, x 18.08029, y -2.54602, z 9.478001, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.204426, x 18.08029, y -2.54602, z 9.478001, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 2.208515, x 18.06375, y -2.54602, z 9.474636, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
