t 0.02, x 18.26352, y 0, z 9.848078, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.458391, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.462407, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.466403, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.470384, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.474421, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.478391, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.482382, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.486204, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.490463, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.494489, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.498202, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.502411, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.506282, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.510434, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.51439, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.51823, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.522219, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.526577, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.530293, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.534346, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.538502, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.542455, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.546447, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.5504, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.554419, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.558447, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.562378, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.566383, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.570408, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.57436, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.578475, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.582374, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.586452, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.590363, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.594418, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.598199, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.602423, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.606376, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.610329, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.614447, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.61823, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.622207, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.62648, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.630494, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.634181, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.638535, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.642407, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.646475, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.6504, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.654395, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.65838, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.662375, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.666406, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.670281, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.674325, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.678404, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.68221, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.686388, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.690404, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.694385, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.698225, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.702503, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.706391, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.71049, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.714495, x 16.10964, y -2.01078, z 8.990096, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.718256, x 16.10964, y -2.01078, z 8.990096, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.722361, x 16.07758, y -2.002231, z 8.978066, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.726451, x 16.07758, y -2.002231, z 8.978066, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.730475, x 16.03703, y -1.985128, z 8.964048, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.734177, x 16.03703, y -1.985128, z 8.964048, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.738303, x 15.99725, y -1.976574, z 8.94825, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.742396, x 15.99725, y -1.976574, z 8.94825, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.746498, x 15.94054, y -1.950904, z 8.928311, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.750393, x 15.94054, y -1.950904, z 8.928311, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.754443, x 15.88465, y -1.933783, z 8.906425, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.75836, x 15.88465, y -1.933783, z 8.906425, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.762444, x 15.781, y -1.899523, z 8.865207, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.766391, x 15.781, y -1.899523, z 8.865207, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.770442, x 15.6771, y -1.856667, z 8.824133, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.774434, x 15.6771, y -1.856667, z 8.824133, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.778471, x 15.55907, y -1.822356, z 8.772521, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.782354, x 15.55907, y -1.822356, z 8.772521, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.786588, x 15.43265, y -1.770848, z 8.717993, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.790385, x 15.43265, y -1.770848, z 8.717993, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.794526, x 15.33114, y -1.736482, z 8.671008, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.798462, x 15.33114, y -1.736482, z 8.671008, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.802453, x 15.28364, y -1.710694, z 8.650405, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.806313, x 15.28364, y -1.710694, z 8.650405, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.810553, x 15.19115, y -1.684894, z 8.604423, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.814472, x 15.09913, y -1.659083, z 8.557391, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.818335, x 14.95355, y -1.607426, z 8.482309, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.822272, x 14.80926, y -1.555725, z 8.404519, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.826302, x 14.77192, y -1.547105, z 8.382939, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.830475, x 14.73468, y -1.538482, z 8.361187, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.835017, x 14.66047, y -1.521234, z 8.317167, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.83824, x 14.58665, y -1.503982, z 8.272464, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.842512, x 14.52758, y -1.486725, z 8.236645, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.846473, x 14.46877, y -1.469463, z 8.200377, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.850236, x 14.42447, y -1.452197, z 8.17341, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.854489, x 14.38033, y -1.434927, z 8.146179, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.858292, x 14.33703, y -1.426289, z 8.117667, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.862455, x 14.29389, y -1.417651, z 8.088919, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.866306, x 14.2509, y -1.409013, z 8.059936, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.870266, x 14.20806, y -1.400372, z 8.030717, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.874217, x 14.20806, y -1.400372, z 8.030717, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.878392, x 14.17236, y -1.391731, z 8.006353, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.882405, x 14.13748, y -1.391731, z 7.980849, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.886422, x 14.10271, y -1.391731, z 7.955194, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.890259, x 14.06733, y -1.383089, z 7.930356, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.894554, x 14.03206, y -1.374445, z 7.905355, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.898241, x 13.99075, y -1.374446, z 7.873998, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.902928, x 13.94961, y -1.374446, z 7.842426, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.906299, x 13.94961, y -1.374446, z 7.842426, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.910567, x 13.91471, y -1.365801, z 7.816895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.914496, x 13.91471, y -1.365801, z 7.816895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.918403, x 13.88746, y -1.365801, z 7.795606, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.922223, x 13.88746, y -1.365801, z 7.795606, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.926495, x 13.85955, y -1.357156, z 7.775154, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.930474, x 13.85955, y -1.357156, z 7.775154, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.934261, x 13.82568, y -1.357156, z 7.748287, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.938245, x 13.82568, y -1.357156, z 7.748287, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.942494, x 13.78446, y -1.348509, z 7.716772, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.946203, x 13.78446, y -1.348509, z 7.716772, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.950732, x 13.71735, y -1.348509, z 7.662238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.954308, x 13.71735, y -1.348509, z 7.662238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.95845, x 13.66401, y -1.348509, z 7.61819, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.962408, x 13.66401, y -1.348509, z 7.61819, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.966283, x 13.61023, y -1.339862, z 7.574668, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.970366, x 13.61023, y -1.339862, z 7.574668, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.974336, x 13.55093, y -1.339862, z 7.524249, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.978382, x 13.55093, y -1.339862, z 7.524249, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.982433, x 13.49127, y -1.331213, z 7.474246, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.986197, x 13.49127, y -1.331213, z 7.474246, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.990443, x 13.45872, y -1.331213, z 7.445776, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.994351, x 13.45872, y -1.331213, z 7.445776, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.998247, x 13.4069, y -1.331213, z 7.399927, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.002367, x 13.4069, y -1.331213, z 7.399927, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.006403, x 13.35462, y -1.322564, z 7.354578, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.010337, x 13.35462, y -1.322564, z 7.354578, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.014527, x 13.33539, y -1.322564, z 7.337155, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.018245, x 13.33539, y -1.322564, z 7.337155, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.022267, x 13.30344, y -1.322564, z 7.308005, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.026493, x 13.30344, y -1.322564, z 7.308005, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.030417, x 13.27797, y -1.322564, z 7.284585, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.034153, x 13.27797, y -1.322564, z 7.284585, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.038552, x 13.26449, y -1.313913, z 7.273686, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.042374, x 13.26449, y -1.313913, z 7.273686, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.046447, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.050407, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.054296, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.058528, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.062386, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.066387, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.070273, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.074568, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.078323, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.082531, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.086432, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.090367, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.094487, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.098281, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.10248, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.106385, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.110483, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.11438, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.118194, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.122239, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.126447, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.130469, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.134226, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.138556, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.142346, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.146486, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.150407, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.154401, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.15845, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.162394, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.166406, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.170236, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.174397, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.178365, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.182446, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.186479, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.190395, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.19437, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.198478, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.202362, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.206432, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.210217, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.214458, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.218229, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.222205, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.226235, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.230471, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.234211, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.238506, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.242433, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.246366, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.250368, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.254497, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.258389, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.262364, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.266401, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.27035, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.274397, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.278491, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.28243, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.286234, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.290492, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.294377, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.298217, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.30253, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.306356, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.310447, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.314424, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.318255, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.322268, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.326418, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.330442, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.334151, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.338601, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.342263, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.346485, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.350395, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.354397, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.358488, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.36242, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.366334, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.370388, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.374416, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.378367, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.382414, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.387791, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.394843, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.398295, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.402632, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.4065, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.410464, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.414407, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.418372, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.422261, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.426451, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.430433, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.43421, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
