t 0.02, x 18.21198, y 0, z 9.83885, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.507025, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.511067, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.514862, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.518875, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.523102, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.527025, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.531116, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.53504, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.539022, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.54307, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.547142, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.563246, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.567021, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.571298, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.575149, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.579166, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.583128, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.586894, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.591202, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.595053, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.598936, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.602916, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.607071, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.611054, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.614828, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.618914, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.623113, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.627029, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.631058, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.63507, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.639046, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.643069, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.647031, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.651047, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.655075, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.659081, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.66304, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.66684, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.671222, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.675048, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.67907, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.683228, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.699283, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.703161, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.707158, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.711244, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.714922, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.718897, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.723311, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.72705, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.731119, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.735044, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.739038, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.743068, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.747073, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.751069, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.755059, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.759149, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.763101, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.766978, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.771115, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.775085, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.779027, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.78311, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.786863, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.791203, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.795054, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.798912, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.802951, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.807115, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.811118, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.814874, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.819, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.839099, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.843095, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.84702, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.851191, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.855062, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.859087, x 15.7657, y -0.6017746, z 9.039277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.863148, x 15.78872, y -0.5756401, z 9.051729, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.866856, x 15.78872, y -0.5756401, z 9.051729, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.871122, x 15.78872, y -0.5756401, z 9.051729, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.87493, x 15.81973, y -0.5495017, z 9.067712, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.879066, x 15.81973, y -0.5495017, z 9.067712, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.883031, x 15.81973, y -0.5495017, z 9.067712, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.887107, x 15.8665, y -0.5146444, z 9.091166, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.891042, x 15.8665, y -0.5146444, z 9.091166, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.894966, x 15.8665, y -0.5146444, z 9.091166, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.899087, x 15.94479, y -0.4536297, z 9.129594, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.902922, x 15.94479, y -0.4536297, z 9.129594, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.906945, x 16.08755, y -0.3838779, z 9.194854, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.911064, x 16.23154, y -0.3141074, z 9.25743, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.914801, x 16.23154, y -0.3141074, z 9.25743, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.918918, x 16.48242, y -0.2181487, z 9.358369, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.923026, x 16.48242, y -0.2181487, z 9.358369, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.927016, x 16.48242, y -0.2181487, z 9.358369, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.931081, x 16.75285, y -0.1308958, z 9.457213, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.935003, x 16.75285, y -0.1308958, z 9.457213, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.939011, x 16.75285, y -0.1308958, z 9.457213, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.943068, x 16.90997, y -0.09599146, z 9.510128, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.946849, x 16.90997, y -0.09599146, z 9.510128, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.951133, x 16.90997, y -0.09599146, z 9.510128, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.955128, x 17.19334, y -0.02617974, z 9.598021, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.959101, x 17.19334, y -0.02617974, z 9.598021, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.975865, x 17.75056, y 0.07853918, z 9.743401, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.979161, x 17.75056, y 0.07853918, z 9.743401, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.98308, x 17.75056, y 0.07853918, z 9.743401, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.987092, x 17.94665, y 0.1221702, z 9.786156, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.99117, x 17.94665, y 0.1221702, z 9.786156, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.995185, x 17.94665, y 0.1221702, z 9.786156, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.999029, x 18.075, y 0.1483477, z 9.811848, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.002949, x 18.075, y 0.1483477, z 9.811848, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.00699, x 18.075, y 0.1483477, z 9.811848, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.011074, x 18.19509, y 0.1745242, z 9.834217, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.014839, x 18.19509, y 0.1745242, z 9.834217, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.01892, x 18.19509, y 0.1745242, z 9.834217, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.023112, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.027067, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.030888, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.035075, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.039044, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.043088, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.047047, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.051051, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.055017, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.059055, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.063157, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.066875, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.071183, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.07511, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.079103, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.083044, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.086922, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.091084, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.09516, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.114975, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.118922, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.123396, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.127076, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.13109, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.135026, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.13905, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.143221, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.147036, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.151067, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.155197, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.159028, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.162993, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.167078, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.171008, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.17515, x 18.25525, y 0.1919746, z 9.844744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.179038, x 18.23807, y 0.1919746, z 9.841684, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.183134, x 18.23807, y 0.1919746, z 9.841684, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.186815, x 18.23807, y 0.1919746, z 9.841684, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.19106, x 18.20373, y 0.1919746, z 9.835474, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.195019, x 18.20373, y 0.1919746, z 9.835474, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.198908, x 18.20373, y 0.1919746, z 9.835474, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.202928, x 18.16083, y 0.1919746, z 9.827542, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.207035, x 18.16083, y 0.1919746, z 9.827542, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.210868, x 18.14368, y 0.1919746, z 9.824318, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.214823, x 18.12653, y 0.1919746, z 9.821063, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.218879, x 18.12653, y 0.1919746, z 9.821063, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.223049, x 18.08367, y 0.1832495, z 9.812955, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.226981, x 18.08367, y 0.1832495, z 9.812955, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.23103, x 18.08367, y 0.1832495, z 9.812955, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.235152, x 18.00663, y 0.1745242, z 9.797755, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.252878, x 17.92114, y 0.1570733, z 9.78027, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.255037, x 17.92114, y 0.1570733, z 9.78027, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.259203, x 17.75068, y 0.1308962, z 9.742867, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.263045, x 17.75068, y 0.1308962, z 9.742867, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.26689, x 17.65724, y 0.1221702, z 9.720933, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.271055, x 17.56401, y 0.1134442, z 9.698096, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.275082, x 17.56401, y 0.1134442, z 9.698096, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.279202, x 17.36979, y 0.08726554, z 9.647507, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.283028, x 17.36979, y 0.08726554, z 9.647507, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.286871, x 17.36979, y 0.08726554, z 9.647507, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.291278, x 17.12645, y 0.06108633, z 9.578047, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.294902, x 17.12645, y 0.06108633, z 9.578047, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.298935, x 17.12645, y 0.06108633, z 9.578047, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.302971, x 16.80214, y 0.01745347, z 9.474883, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.307045, x 16.80214, y 0.01745347, z 9.474883, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.311151, x 16.80214, y 0.01745347, z 9.474883, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.314935, x 16.61262, y -0.00872646, z 9.408805, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.31889, x 16.61262, y -0.00872646, z 9.408805, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.323169, x 16.49793, y -0.0174531, z 9.366708, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.327138, x 16.38377, y -0.02617972, z 9.323207, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.331047, x 16.38377, y -0.02617972, z 9.323207, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.335185, x 16.00461, y -0.06981242, z 9.166895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.33902, x 16.00461, y -0.06981242, z 9.166895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.343166, x 16.00461, y -0.06981242, z 9.166895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.347141, x 15.82945, y -0.09599145, z 9.088306, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.350988, x 15.82945, y -0.09599145, z 9.088306, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.354979, x 15.82945, y -0.09599145, z 9.088306, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.359211, x 15.64802, y -0.1221698, z 9.002517, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.362794, x 15.64802, y -0.1221698, z 9.002517, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.366873, x 15.64802, y -0.1221698, z 9.002517, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.371136, x 15.55403, y -0.1308958, z 8.956351, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.387157, x 15.42171, y -0.1396216, z 8.889305, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.390863, x 15.32893, y -0.1483474, z 8.840764, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.395245, x 15.23667, y -0.157073, z 8.791247, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.399067, x 15.23667, y -0.157073, z 8.791247, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.402899, x 15.19836, y -0.157073, z 8.77038, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.407309, x 15.16014, y -0.157073, z 8.749346, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.410898, x 15.16014, y -0.157073, z 8.749346, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.414924, x 15.1525, y -0.157073, z 8.745118, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.418844, x 15.1525, y -0.157073, z 8.745118, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.423214, x 15.1525, y -0.157073, z 8.745118, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.427076, x 15.1525, y -0.157073, z 8.745118, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.431129, x 15.1525, y -0.157073, z 8.745118, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.435028, x 15.1525, y -0.157073, z 8.745118, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.439086, x 15.1525, y -0.157073, z 8.745118, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.443107, x 15.1525, y -0.157073, z 8.745118, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.447121, x 15.1525, y -0.157073, z 8.745118, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.450817, x 15.1525, y -0.157073, z 8.745118, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.455164, x 15.1525, y -0.157073, z 8.745118, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.459084, x 15.1525, y -0.157073, z 8.745118, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.463071, x 15.1525, y -0.157073, z 8.745118, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.467011, x 15.1525, y -0.157073, z 8.745118, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.471055, x 15.1525, y -0.157073, z 8.745118, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.475215, x 15.1525, y -0.157073, z 8.745118, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
